-,27, 3.8, 1.7,-
-,27, 4.2, -2.7,-
-,27, 4.4, 0.6,-
-,27, 4.7, -10.7,-
-,27, 5.2, 1.5,-
-,27, 5.4, 0.4,-
-,27, 5.9, 1.6,-
-,27, 6.3, 1.9,-
-,27, 6.9, 2.0,-
-,27, 7.8, 0.8,-
-,27, 8.3, 2.4,-
7,28,-,-,186
-,28, 12.0, 1.0,-
-,28, 12.0, 1.0,-
-,28, 12.0, 3.0,-
-,28, 13.0, 1.0,-
-,28, 14.0, 4.0,-
-,28, 15.0, 4.0,-
-,28, 15.0, 8.0,-
-,28, 16.0, 3.0,-
-,28, 16.0, 5.0,-
-,28, 16.0, 8.0,-
-,28, 17.0, 2.0,-
-,28, 17.0, 2.0,-
-,28, 17.0, 8.0,-
-,28, 18.0, 0.0,-
-,28, 18.0, 6.0,-
-,28, 18.0, 7.0,-
-,28, 19.0, 0.0,-
-,28, 20.0, 5.0,-
-,28, 20.0, 6.0,-
-,28, 23.0, 3.0,-
-,28, 23.0, 4.0,-
-,28, 23.0, 6.0,-
-,28, 24.0, 3.0,-
-,28, 26.0, 5.0,-
-,28, 4.0, 0.0,-
-,28, 5.0, -4.0,-
-,28, 6.0, 3.0,-
-,28, 7.0, 2.0,-
-,28, 8.0, -6.0,-
-,28, 8.0, 1.0,-
-,28, 9.0, 2.0,-
4,29,-,-,141
-,29, -0.9, -12.3,-
-,29, -1.1, -4.6,-
-,29, -1.7, -9.1,-
-,29, -2.5, -14.0,-
-,29, 0.1, -6.1,-
-,29, 1.1, -1.7,-
-,29, 1.1, -2.0,-
-,29, 1.9, -8.3,-
-,29, 11.8, 0.7,-
-,29, 12.2, -0.8,-
-,29, 12.9, 0.1,-
-,29, 2.0, -5.5,-
-,29, 2.3, -8.0,-
-,29, 3.2, -3.4,-
-,29, 3.2, -5.6,-
-,29, 3.5, 0.8,-
-,29, 3.7, -1.2,-
-,29, 3.7, -2.6,-
-,29, 4.0, -2.3,-
-,29, 4.3, -2.7,-
-,29, 4.4, -5.8,-
-,29, 4.5, -4.4,-
-,29, 4.8, 0.1,-
-,29, 5.2, -3.5,-
-,29, 5.5, -0.5,-
-,29, 5.8, 0.2,-
-,29, 6.5, 0.6,-
-,29, 6.9, -3.4,-
-,29, 7.3, -2.4,-
-,29, 8.3, -1.5,-
-,29, 8.6, -4.5,-
1,30,-,-,465
-,30, -0.9, -5.0,-
-,30, -1.8, -4.9,-
-,30, 1.0, -6.3,-
-,30, 1.5, -3.8,-
-,30, 10.1, 2.6,-
-,30, 10.1, 3.0,-
-,30, 10.1, 5.5,-
-,30, 10.2, 6.4,-
-,30, 10.2, 6.7,-
