53, 5.7, 2.0, 31
52, 5.5, -3.3, 31
22, 4.5, 1.0, 31
35, 14.9, 6.7, 31
53, 2.8, -8.0, 31
14, 2.0, -1.0, 31
1, 1.0, -6.0, 31
25, 5.5, -3.8, 31
34, 17.0, 4.9, 31
6, 0.1, -11.2, 31
18, 3.5, -13.2, 31
16, 8.5, 5.4, 5
51, -3.8, -11.9, 31
58, 5.0, 1.1, 31
2, -15.0, -21.1, 31
18, -2.9, -4.6, 31
66, 3.7, -4.0, 31
55, 6.6, 2.9, 31
28, 18.0, 0.0, 31
67, 0.0, -5.0, 31
28, 4.0, 0.0, 31
28, 17.0, 8.0, 31
10, 6.6, 2.1, 31
47, 0.0, -8.0, 31
49, 3.6, -7.3, 31
7, 3.4, -5.7, 31
19, -0.4, -3.6, 31
58, 15.6, 3.9, 31
62, 12.9, 2.5, 31
70, 9.2, -2.1, 31
46, 11.6, -0.3, 31
59, 14.4, -1.1, 31
18, 5.8, 2.3, 31
54, 3.2, -0.5, 31
6, 10.3, -4.9, 31
67, 15.0, 4.0, 31
25, 5.9, -4.5, 31
63, 4.0, -10.0, 31
21, 12.1, -0.2, 31
29, 4.0, -2.3, 31
58, 9.1, -5.1, 31
31, -11.5, -23.0, 31
1, -6.0, -16.0, 31
39, 6.0, -0.4, 31
6, 14.2, -1.3, 31
35, 17.0, 11.9, 31
37, -2.0, -11.0, 31
61, 9.2, 6.0, 31
1, 5.0, -7.0, 31
34, 11.3, -1.7, 31
21, 4.1, -4.5, 31
44, 11.7, 2.5, 31
42, 4.9, 2.6, 31
59, 8.8, 1.2, 31
29, 4.5, -4.4, 31
71, 0.4, -9.0, 31
3, -1.6, -8.0, 31
37, 0.0, -14.0, 31
22, 1.2, -4.0, 31
62, 0.0, -11.2, 31
60, -1.3, -8.7, 31
24, 4.0, -7.0, 31
22, 6.9, 2.0, 31
69, 3.5, -13.7, 31
43, 12.1, -3.6, 31
50, 4.1, -5.5, 31
4, 18.0, -2.0, 31
14, 3.5, 0.6, 31
2, -1.0, -13.0, 31
37, -6.0, -22.0, 31
50, 14.9, 4.0, 31
38, 14.0, -5.1, 31
46, 4.0, 0.3, 31
59, 4.4, 1.2, 31
22, 4.6, -4.1, 31
72, -9.8, -25.4, 31
35, 6.0, 1.4, 31
12, 7.5, 3.2, 31
55, 10.3, -5.6, 31
1, 7.0, -6.0, 31
5, 8.0, -6.4, 31
48, 8.3, -0.1, 31
61, 1.4, -3.2, 31
54, 6.9, -9.2, 31
42, 14.1, 3.5, 31
55, 10.2, 2.1, 31
39, 3.0, -0.1, 31
48, 15.3, -3.1, 31
9, 12.6, -3.4, 31
47, 2.0, 0.0, 31
54, 13.3, -0.8, 31
5, 5.0, -7.4, 31
72, -5.8, -18.8, 31
43, 6.6, 1.0, 31
60, 6.4, -0.8, 31
43, 1.4, -13.0, 31
10, 7.2, 2.0, 31
33, -1.0, -5.0, 31
36, 5.8, 1.4, 31
25, -4.7, -10.2, 31
42, 10.0, 2.9, 31
20, 7.9, -11.0, 31
64, 3.4, 0.0, 31
6, -1.1, -15.4, 31
4, 16.0, 4.0, 31
41, -1.7, -6.7, 31
4, 18.0, 0.0, 31
44, 13.9, -0.7, 31
17, 4.3, 0.0, 31
15, 13.4, 3.2, 31
35, 5.9, 4.1, 31
6, 7.6, -3.8, 31
39, 6.0, 1.8, 31
50, 1.3, -5.7, 31
14, 0.7, -5.2, 31
12, 10.6, -4.7, 31
7, -4.2, -17.2, 31
8, 15.0, 6.0, 31
35, 11.2, 7.4, 31
30, 3.6, -5.3, 31
66, 0.0, -6.2, 31
60, 4.9, -11.6, 31
